所属板块,代码,名称,总分,治理评级,治理标签,现价,涨跌幅%,主力净流入亿,主力净占比%,换手%,PE_TTM,PB,总市值亿,市值板块排名,fin_roe,fin_gross_margin,fin_revenue,fin_rev_yoy,fin_netprofit,fin_np_yoy,fin_ocfps,fin_debt_ratio,fin_div_yield,fin_div_plan,分红,评分明细
汽车,301186,超达装备,29.2,红,无质押、近一年有回购、近半年股东累计减持3.9%,34.78,1.49,0.027,4.59,1.59,42.92,2.47,39.90785434,82,1.31,30.3444418213,386311476.68,9.2118510148,21165995.66,-65.11,0.289018010292,30.6412909888,,不分配不转增,,"{'矛_盈利': 8, '盾_健康': 12, '股东回报': 3, '估值': 6, '资金共振': 3.2, '治理面调整': -3}"
汽车,300994,久祺股份,28.1,绿,无质押,10.92,2.44,0.043,11.6,2.88,30.09,2.3,25.4532096,97,1.93,14.0116251361,1480926192.39,-1.2343740317,23667807.9,-72.83,0.344875093398,47.5073245954,,不分配不转增,,"{'矛_盈利': 2, '盾_健康': 10, '股东回报': 3, '估值': 6, '资金共振': 7.1, '治理面调整': 0}"
汽车,301007,德迈仕,21.9,红,无质押、近一年有回购、近半年股东累计减持4.0%,32.01,2.66,0.037,5.61,1.35,114.37,7.51,49.084134,71,2.32,20.7583577592,319023569.63,2.1403770734,15221519.98,-36.55,0.205570083409,41.9628643157,,不分配不转增,,"{'矛_盈利': 4, '盾_健康': 10, '股东回报': 3, '估值': 2, '资金共振': 5.9, '治理面调整': -3}"
汽车,002510,天汽模,19.3,红,无质押、近半年股东累计减持3.2%,5.94,6.64,0.862,18.03,7.89,112.63,2.38,60.29923926,61,0.38,9.1829052341,965346635.3,-4.9485518786,9585772.41,-56.24,0.120137797277,59.1965396405,,不分配不转增,,"{'矛_盈利': 2, '盾_健康': 7, '股东回报': 3, '估值': 4, '资金共振': 9.3, '治理面调整': -6}"
通用设备,688808,联讯仪器,71.1,绿,无质押,2371.0,2.07,0.089,0.4,4.86,355.76,71.86,2434.22667457,1,31.1,70.7942535034,1531149021.62,208.7055946128,567133423.76,903.0,5.342234209571,38.7653978088,,10转4.80股,,"{'矛_盈利': 38, '盾_健康': 18, '股东回报': 3, '估值': 5, '资金共振': 7.1, '治理面调整': 0}"
通用设备,301677,欣兴工具,63.2,绿,无质押,50.34,2.73,0.104,7.04,13.69,25.27,2.28,50.34,58,7.15,55.0938307877,262160970.23,7.2798370852,100039718.76,1.61,0.869777557067,12.9229386405,,不分配不转增,,"{'矛_盈利': 26, '盾_健康': 16, '股东回报': 3, '估值': 9, '资金共振': 9.2, '治理面调整': 0}"
通用设备,300488,恒锋工具,60.0,黄,无质押、近一年有回购、近半年多笔零星减持,37.52,2.37,0.274,8.27,5.49,35.75,3.27,71.74604303,42,5.34,46.9323846454,383665393.78,13.6357658304,106759722.16,41.33,0.414886315791,9.6150668847,0.266524520256,"10派1.00元(含税,扣税后0.90元)","{'分红年数': 11, '累计每10股派现': 26.87}","{'矛_盈利': 20, '盾_健康': 15, '股东回报': 8, '估值': 10, '资金共振': 5, '治理面调整': 2}"
通用设备,001237,惠康科技,59.1,绿,无质押,50.29,2.17,0.091,10.12,5.16,20.25,2.19,74.60593415,41,10.11,25.6095296527,1535486515.07,10.5400429411,182569260.39,-11.12,0.278703746098,35.5115943338,0.994233446013,10派5.00元(含税),,"{'矛_盈利': 23, '盾_健康': 12, '股东回报': 5, '估值': 9, '资金共振': 10.1, '治理面调整': 0}"
通用设备,688112,鼎阳科技,49.0,绿,无质押,72.15,5.54,0.193,6.36,2.68,73.11,7.25,115.14915108,26,5.56,63.88720021,357746564.49,28.3075604381,91791391.89,19.4,0.309963049905,9.3080771807,,不分配不转增,"{'分红年数': 5, '累计每10股派现': 33.69}","{'矛_盈利': 23, '盾_健康': 13, '股东回报': 6, '估值': 2, '资金共振': 5, '治理面调整': 0}"
通用设备,300718,长盛轴承,46.0,黄,无质押、近一年有回购、近半年小幅减持1.4%,52.95,0.88,0.079,3.11,2.41,62.06,8.82,158.20349639,18,7.07,33.0340985518,755326765.52,22.1360397248,127625086.62,1.25,0.333082501004,15.8180195007,0.377714825307,10派2.00元(含税),"{'分红年数': 9, '累计每10股派现': 33.74}","{'矛_盈利': 20, '盾_健康': 13, '股东回报': 8, '估值': 1, '资金共振': 3, '治理面调整': 1}"
通用设备,920509,同惠电子,46.0,黄,无质押、近一年有回购、近半年小幅减持1.1%,20.11,-1.57,0.015,5.1,1.69,44.72,9.09,32.23747547,84,8.39,57.8495217377,113737163.91,13.0757663503,32373052.73,10.45,0.154767558228,11.1759614241,,不分配不转增,"{'分红年数': 0, '累计每10股派现': 0.0}","{'矛_盈利': 22, '盾_健康': 13, '股东回报': 3, '估值': 3, '资金共振': 4, '治理面调整': 1}"
通用设备,920651,天罡股份,44.0,绿,无质押,19.91,-1.24,0.014,6.21,2.78,17.71,2.33,12.1451,99,4.1,47.4123714129,122431225.48,-5.7505317651,22305056.09,-26.95,0.046926402459,25.7185988092,,不分配不转增,"{'分红年数': 0, '累计每10股派现': 0.0}","{'矛_盈利': 16, '盾_健康': 12, '股东回报': 3, '估值': 9, '资金共振': 4, '治理面调整': 0}"
通用设备,300990,同飞股份,40.0,绿,无质押,96.39,7.22,1.235,10.27,15.5,64.48,7.54,165.0356711,17,5.98,22.129179875,1608038508.84,27.2671840119,127956578.93,2.45,1.409387155941,25.6426644864,,不分配不转增,"{'分红年数': 6, '累计每10股派现': 41.0}","{'矛_盈利': 12, '盾_健康': 16, '股东回报': 6, '估值': 2, '资金共振': 4, '治理面调整': 0}"
通用设备,301596,瑞迪智驱,38.0,黄,无质押、近半年小幅减持1.5%,46.56,1.39,0.014,2.26,3.08,49.96,5.54,50.29942915,59,5.21,26.5337070495,373400608.31,17.7342870437,46753071.16,-8.34,0.263875859634,25.0067518216,,不分配不转增,"{'分红年数': 2, '累计每10股派现': 11.6}","{'矛_盈利': 17, '盾_健康': 12, '股东回报': 4, '估值': 4, '资金共振': 3, '治理面调整': -2}"
通用设备,688360,德马科技,33.0,红,无质押、近一年有回购、近半年股东累计减持2.1%,14.55,1.75,0.041,10.73,1.0,41.59,2.56,38.37499455,73,5.32,28.4571915237,930215220.99,19.213048865,79162893.65,-3.53,0.435074496674,61.5165784649,,不分配不转增,"{'分红年数': 6, '累计每10股派现': 14.2}","{'矛_盈利': 11, '盾_健康': 7, '股东回报': 6, '估值': 6, '资金共振': 6, '治理面调整': -3}"
通用设备,600592,龙溪股份,31.0,红,无质押、近半年股东累计减持4.5%,14.66,1.66,0.065,9.42,1.18,37.33,2.25,58.57455351,47,2.03,39.6085261588,604320191.82,-18.8528293575,53128445.71,-17.96,0.169962044063,25.5902756463,,不分配不转增,"{'分红年数': 23, '累计每10股派现': 33.37}","{'矛_盈利': 8, '盾_健康': 12, '股东回报': 6, '估值': 6, '资金共振': 5, '治理面调整': -6}"
通用设备,920943,优机股份,23.8,绿,无质押,14.21,-3.0,0.014,8.72,2.11,34.03,2.25,14.42618781,98,0.65,24.3881481349,444675274.81,0.3342125353,3958432.64,-88.46,0.071234710585,56.0295827802,,不分配不转增,,"{'矛_盈利': 4, '盾_健康': 7, '股东回报': 3, '估值': 6, '资金共振': 3.8, '治理面调整': 0}"
面板,200725,京东方Ｂ,47.0,绿,无质押,4.98,2.26,0.022,13.08,0.49,20.39,1.2,1844.80753759,2,3.82,15.0316321123,103132382859.0,1.8307997684,5247660077.0,61.62,0.613984252966,,,不分配不转增,"{'分红年数': 12, '累计每10股派现': 7.67}","{'矛_盈利': 9, '盾_健康': 12, '股东回报': 6, '估值': 14, '资金共振': 6, '治理面调整': 0}"
面板,000045,深纺织Ａ,30.0,黄,质押1%低、近半年小幅减持1.3%,10.97,1.48,0.025,5.93,0.84,66.18,1.85,55.56544684,27,1.7,16.7497409071,1588723198.14,-0.7346806097,50776164.37,44.11,0.499348734609,21.7822353504,,不分配不转增,"{'分红年数': 11, '累计每10股派现': 7.14}","{'矛_盈利': 4, '盾_健康': 12, '股东回报': 6, '估值': 5, '资金共振': 5, '治理面调整': -2}"
面板,200045,深纺织Ｂ,29.0,绿,无质押,4.06,-0.73,0.0,0.0,0.09,21.27,0.59,20.56478707,39,1.7,16.7497409071,1588723198.14,-0.7346806097,50776164.37,44.11,0.499348734609,,,不分配不转增,"{'分红年数': 6, '累计每10股派现': 3.64}","{'矛_盈利': 4, '盾_健康': 4, '股东回报': 6, '估值': 14, '资金共振': 1, '治理面调整': 0}"
